species;latitude;longitude
H. middendorffii;47.736389;138.304506
H. middendorffii;47.736389;138.304506
H. middendorffii;47.259970;137.021858
H. middendorffii;47.454342;137.392211
H. middendorffii;47.454342;137.392211
H. middendorffii;47.144015;138.222398
H. middendorffii;47.144015;138.222398
H. middendorffii;47.767692;138.307056
H. middendorffii;47.767692;138.307056
H. middendorffii;50.335693;139.231965
H. middendorffii;50.335693 ;139.231965
H. middendorffii;46.003726;137.182728
H. middendorffii;43.10488;131.512442
H. middendorffii;43.649953;132.502507
H. middendorffii;43.964740;131.460930
H. middendorffii;43.964740;131.460930
H. middendorffii;44.515854;135.667366
H. middendorffii;43.649953;132.502507
H. middendorffii;43.649953;132.502507
H. middendorffii;48.568970;135.461501
H. middendorffii;53.147280;140.647387
H. middendorffii;43.649953;132.502507
H. middendorffii;43.112748;131.523060
H. middendorffii;43.180153;131.774480
H. middendorffii;43.180153;131.774480
H. middendorffii;43.354043;132.369033
H. middendorffii;43.288541;132.120784
H. middendorffii;43.288541;132.120784
H. middendorffii;43.222417;131.99201
H. middendorffii;45.859887; 135.041850
H. middendorffii;44.967696;133.345457
H. middendorffii;42.651597;131.120398
H. middendorffii;42.651597;131.120398
H. middendorffii;45.531540;136.006147
H. middendorffii;45.320833;136.486062
H. middendorffii;43.096971; 131.487401
H. middendorffii;43.222417;131.992017
H. middendorffii;44.543208;135.630642
H. middendorffii;42.715648;130.766273
H. middendorffii;44.755655;136.277100
H. middendorffii;50.749983;137.655918
H. middendorffii;50.749983;137.655918
H. middendorffii;50.749983; 137.655918
H. middendorffii;50.749983;137.655918
H. middendorffii;50.749983;137.655918
H. middendorffii;50.971341;137.463469
H. middendorffii;50.748408;137.656222
H. middendorffii;48.677199;138.253619
H. middendorffii;50.749983;137.655918
H. middendorffii;51.256876;136.579052
H. middendorffii;50.549767;136.918821
H. middendorffii;50.747595;137.643709
H. middendorffii;45.9014;137.4217
H. middendorffii;52.367487;140.436988
H. middendorffii;51.748358;140.179118
H. middendorffii;54.010488;135.008433
H. middendorffii;54.010488;135.008433
H. middendorffii;54.010488;135.008433
H. middendorffii;49.103556;130.759278
H. middendorffii;49.103556;130.759278
H. middendorffii;49.508290;130.805559
H. middendorffii;49.508290;130.805559
H. middendorffii;49.103556;130.759278
H. middendorffii;49.103556;130.759278
H. middendorffii;52.982931;131.969370
H. middendorffii;52.982931;131.969370
H. middendorffii;48.346777; 137.618034
H. middendorffii;48.346777;137.618034
H. middendorffii;47.574606;138.409769
H. middendorffii;47.574606;138.409769
H. middendorffii;47.736389;138.304506
H. middendorffii;47.272801;138.381373
H. middendorffii;46.746665; 138.082260
H. middendorffii;46.746665;138.082260
H. middendorffii;47.688890;138.165113
H. middendorffii;47.688890;138.165113
H. middendorffii;48.472949; 137.979210
H. middendorffii;50.335693;139.231965
H. middendorffii;49.414148;138.394100
H. middendorffii;49.414148;138.394100
H. middendorffii;47.282325;136.841243
H. middendorffii;42.884964;132.733303
H. middendorffii;42.884964; 132.733303
H. middendorffii;48.332418;136.987100
H. middendorffii;47.488090;136.694363
