species;latitude;longitude
Petasites amplus;35.3074;139.603
Petasites amplus;35.4491;139.003
Petasites amplus;35.4824;139.578
Petasites amplus;35.5907;139.528
Petasites amplus;35.5074;139.516
Petasites amplus;35.5408;139.741
Petasites amplus;35.5824;139.653
Petasites amplus;35.5658;139.641
Petasites amplus;35.5658;139.616
Petasites amplus;35.5907;139.516
Petasites amplus;35.6074;139.578
Petasites amplus;35.4158;139.453
Petasites amplus;35.4741;139.403
Petasites amplus;35.4491;139.466
Petasites amplus;35.4824;139.416
Petasites amplus;35.4074;139.366
Petasites amplus;35.4574;139.253
Petasites amplus;35.4408;139.328
Petasites amplus;35.4408;139.328
Petasites amplus;35.4991;139.341
Petasites amplus;35.5158;139.366
Petasites amplus;35.4824;139.316
Petasites amplus;35.5574;139.416
Petasites amplus;35.5491;139.366
Petasites amplus;35.5491;139.378
Petasites amplus;35.5074;139.391
Petasites amplus;35.5741;139.316
Petasites amplus;35.5824;139.316
Petasites amplus;35.5574;139.691
Petasites amplus;35.5324;139.291
Petasites amplus;35.5074;139.278
Petasites amplus;35.4741;139.278
Petasites amplus;35.4824;139.191
Petasites amplus;35.4824;139.191
Petasites amplus;35.4824;139.178
Petasites amplus;35.4741;139.166
Petasites amplus;35.2408;139.128
Petasites amplus;35.2408;139.128
Petasites amplus;35.2324;139.128
Petasites amplus;35.2824;139.141
Petasites amplus;35.2574;139.153
Petasites amplus;35.2658;139.091
Petasites amplus;35.3241;139.578
Petasites amplus;35.5491;139.578
Petasites amplus;35.3491;139.553
Petasites amplus;35.3241;139.616
Petasites amplus;35.3658;139.603
Petasites amplus;35.3908;139.566
Petasites amplus;35.4158;139.666
Petasites amplus;35.4158;139.666
Petasites amplus;35.4408;139.653
Petasites amplus;35.4241;139.591
Petasites amplus;35.4491;139.603
Petasites amplus;35.3658;139.566
Petasites amplus;35.3491;139.578
Petasites amplus;35.3658;139.528
Petasites amplus;35.3574;139.528
Petasites amplus;35.4324;139.516
Petasites amplus;35.4574;139.591
Petasites amplus;35.4991;139.466
Petasites amplus;35.5324;139.653
Petasites amplus;35.2408;139.103
Petasites amplus;35.1575;139.141
Petasites amplus;35.1491;139.116
Petasites amplus;35.1408;139.091
Petasites amplus;35.2574;139.016
Petasites amplus;35.2574;139.016
Petasites amplus;35.2158;139.053
Petasites amplus;35.2241;139.028
Petasites amplus;35.2241;139.028
Petasites amplus;35.2241;139.003
Petasites amplus;35.1991;139.003
Petasites amplus;35.2241;138.991
Petasites amplus;35.2658;139.003
Petasites amplus;35.2824;139.003
Petasites amplus;35.3324;139.141
Petasites amplus;35.3241;139.103
Petasites amplus;35.2908;139.116
Petasites amplus;35.2908;139.066
Petasites amplus;35.3158;139.091
Petasites amplus;35.3241;139.053
Petasites amplus;35.3158;139.028
Petasites amplus;35.3658;139.103
Petasites amplus;35.3908;139.041
Petasites amplus;35.4158;139.066
Petasites amplus;35.4491;139.016
Petasites amplus;35.4324;138.966
Petasites amplus;35.3991;138.941
Petasites amplus;35.4158;139.003
Petasites amplus;35.4824;139.141
Petasites amplus;35.4574;139.116
Petasites amplus;35.4824;139.028
Petasites amplus;35.4657;138.978
Petasites amplus;35.3991;138.916
Petasites amplus;35.5574;139.316
Petasites amplus;35.5407;139.203
Petasites amplus;35.5324;139.191
Petasites amplus;35.5158;139.203
Petasites amplus;35.5158;139.203
