species;latitude;longitude
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;42.94069;140.47876
Carpinus cordata;36.51998;103.89177
Carpinus cordata;42.31350;140.96386
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.51998;103.89177
Carpinus cordata;35.63000;138.35000
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.48200;138.73400
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.51998;103.89177
Carpinus cordata;36.48200;138.73400
Carpinus cordata;41.24113;125.24145
Carpinus cordata;40.50889;117.09342
Carpinus cordata;40.41619;123.31954
Carpinus cordata;42.78650;128.51449
Carpinus cordata;40.50889;117.09342
Carpinus cordata;35.02637;111.00732
Carpinus cordata;40.50889;117.09342
Carpinus cordata;31.82410;108.62950
Carpinus cordata;40.50889;117.09342
Carpinus cordata;40.50889;117.09342
Carpinus cordata;41.81200;126.91814
Carpinus cordata;33.31033;108.31439
Carpinus cordata;40.50889;117.09342
Carpinus cordata;31.82410;108.62950
Carpinus cordata;40.50889;117.09342
Carpinus cordata;40.50889;117.09342
Carpinus cordata;40.50889;117.09342
Carpinus cordata;40.60024;122.29851
Carpinus cordata;40.50889;117.09342
Carpinus cordata;43.58045;129.88180
Carpinus cordata;31.82410;108.62950
Carpinus cordata;42.78650;128.51449
Carpinus cordata;31.82410;108.62950
Carpinus cordata;41.81200;126.91814
Carpinus cordata;40.57302;124.03631
Carpinus cordata;40.50889;117.09342
Carpinus cordata;40.50889;117.09342
Carpinus cordata;33.31033;108.31439
Carpinus cordata;40.50889;117.09342
Carpinus cordata;41.24113;125.24145
Carpinus cordata;40.57302;124.03631
Carpinus cordata;41.24113;125.24145
