species	latitude	longitude
Quercus crispula	33.7458	133.356
Quercus crispula	36.805833	137.794167
Quercus crispula	36.7508	139.062
Quercus crispula	36.8389	138.949
Quercus crispula	36.9183	139.203
Quercus crispula	36.7811	139.071
Quercus crispula	36.9453	139.181
Quercus crispula	36.7861	139.063
Quercus crispula	36.7919	139.093
Quercus crispula	36.9761	139.092
Quercus crispula	36.8214	138.941
Quercus crispula	36.8231	138.927
Quercus crispula	36.9956	139.052
Quercus crispula	36.9019	139.171
Quercus crispula	36.9031	139.172
Quercus crispula	36.9028	139.129
Quercus crispula	36.9033	139.175
Quercus crispula	37.1334	139.003
Quercus crispula	35.7883	136.397
Quercus crispula	37.487499	139.201
Quercus crispula	36.9033	139.174
Quercus crispula	36.9881	139.016
Quercus crispula	36.8528	138.945
Quercus crispula	36.8806	138.973
Quercus crispula	36.8308	138.923
Quercus crispula	36.9744	139.093
Quercus mongolica	35.293056	139.046389
Quercus mongolica	35.293056	139.046389
Quercus mongolica	32.946944	130.942222
Quercus mongolica	33.123889	131.305833
Quercus mongolica	35.127771	126.99646
Quercus mongolica	38.16611	128.47111
Quercus mongolica	38.16611	128.47111
Quercus mongolica	35.33556	127.7225
Quercus mongolica	38.084615	128.450196
Quercus mongolica	38.084615	128.450196
Quercus mongolica	38.084355	128.448929
Quercus mongolica	38.084804	128.449066
Quercus mongolica	37.286713	114.512129
Quercus mongolica	41.075105	122.961066
Quercus mongolica	41.827587	123.416408
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.876999	123.95388
Quercus mongolica	41.679315	125.759361
Quercus mongolica	41.769903	123.464431
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	41.769903	123.464431
Quercus mongolica	41.769903	123.464431
Quercus mongolica	41.679315	125.759361
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	39.879848	114.630747
Quercus mongolica	41.769903	123.464431
Quercus mongolica	41.769903	123.464431
Quercus mongolica	40.573023	124.03631
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	41.769903	123.464431
Quercus mongolica	40.082578	115.226208
Quercus mongolica	39.364854	114.714432
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	37.269647	121.544774
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.876999	123.95388
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	37.269647	121.544774
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	41.769903	123.464431
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	42.87111	133.79361
Quercus mongolica	43.18916	131.91
Quercus mongolica	42.59805	131.20416
Quercus mongolica	36.066666	120.333336
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	47.963728	123.743831
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	38.890348	114.150771
Quercus mongolica	33.57587	102.961829
Quercus mongolica	37.5125	122.118498
Quercus mongolica	37.463695	121.447946
Quercus mongolica	38.890348	114.150771
Quercus mongolica	32.061655	102.990174
Quercus mongolica	37.463695	121.447946
Quercus mongolica	37.600114	113.704838
Quercus mongolica	37.463695	121.447946
